Feature_1_Age,Feature_2_Income,Feature_3_Experience,Feature_4_Education,Feature_5_Skill,Feature_6_Performance,Feature_7_Projects,Feature_8_Attendance,Feature_9_TrainingHours,Feature_10_IQ,Target
38.0,152083.70421728742,14.0,50.0,94.0,56.0,14.0,68.0,77.0,126.0,23018.867422526662
45.0,164062.28781058418,23.0,52.0,65.0,53.0,19.0,95.0,59.0,126.0,24984.551666253763
55.0,220098.61250860745,33.0,54.0,64.0,82.0,15.0,95.0,81.0,95.0,33358.96021378067
28.0,146442.96229388687,8.0,75.0,63.0,100.0,11.0,95.0,103.0,98.0,22174.29233785613
32.0,138469.6010067634,8.0,82.0,65.0,82.0,2.0,62.0,19.0,97.0,20958.938531038264
41.0,163590.8194609892,18.0,83.0,69.0,59.0,20.0,92.0,45.0,121.0,24921.56278628002
59.0,233297.93317358024,37.0,60.0,65.0,89.0,10.0,97.0,96.0,144.0,35397.43442161405
52.0,225181.4640460722,28.0,81.0,85.0,86.0,10.0,90.0,14.0,127.0,34168.33041995852
41.0,167228.4605603257,16.0,57.0,66.0,75.07918781725888,10.0,100.0,16.0,140.0,25347.89839858309
36.0,170449.0208895764,11.0,100.0,89.0,87.0,19.0,74.0,194.0,86.0,26155.109995502247
57.0,219141.77749936355,34.0,60.0,73.0,90.0,20.0,84.0,47.0,111.0,33281.577099357484
22.0,99685.3606359027,17.66866368805849,94.0,47.0,62.0,1.0,88.0,90.0,133.0,15142.099556781106
29.0,128255.72936685654,6.0,94.0,53.0,76.0,17.0,99.0,130.0,87.0,19506.760886356897
28.0,120682.9489373645,4.0,63.0,75.0,70.0,16.0,93.0,106.0,120.0,18438.874617065467
31.0,143938.91030829903,8.0,84.0,61.0,84.0,12.0,76.0,166.0,141.0,21961.478630574973
32.0,147038.013310376,11.0,67.0,75.0,69.0,8.0,79.0,83.0,106.0,22353.714299944157
51.0,209061.96887963757,29.0,80.0,62.0,85.0,9.0,78.0,41.0,149.0,31716.039513163665
44.0,186572.2607118915,21.0,72.0,89.0,59.0,10.0,62.0,83.0,90.0,28330.940658701697
42.0,182498.87428448207,19.0,91.0,56.0,97.0,16.0,73.0,61.0,148.0,27989.97122253685
37.0,150055.62351715847,13.0,94.0,57.0,58.0,4.0,99.0,199.0,110.0,22749.141174356984
35.0,188206.0696108197,15.0,92.0,97.0,83.0,8.0,100.0,69.0,86.0,28610.5029043208
26.0,117559.37732411073,3.0,71.0,85.0,80.0,4.0,68.0,11.0,150.0,17872.09796752487
30.0,144396.0403948707,7.0,91.0,99.0,80.0,16.0,72.0,83.0,121.0,22051.254710826477
38.0,172442.09189594776,13.0,53.0,98.0,99.0,3.0,96.0,69.0,148.0,26459.15751561969
22.0,121534.63686882082,1.0,76.0,96.0,61.0,2.0,85.0,136.0,103.0,18521.08547744224
38.0,168547.02790591744,18.0,50.0,59.0,86.0,20.0,66.0,95.0,116.0,25467.740654986825
49.0,200078.0727905428,24.0,84.0,73.0,81.0,5.0,92.0,129.0,114.0,30472.59743797012
32.0,140757.06877110078,12.0,71.0,50.0,96.0,15.0,76.0,193.0,103.0,21596.73571998581
20.0,116642.48203747207,0.0,71.0,90.0,68.0,19.0,72.0,54.0,131.0,17833.243514230733
47.0,178663.90933053143,23.0,70.0,45.0,75.0,4.0,71.0,45.0,141.0,27336.655685360158
40.0,162509.33127529247,19.0,50.0,56.0,74.0,8.0,88.0,78.0,122.0,24735.421749923906
39.0,157203.19550229877,15.0,96.0,76.0,50.0,9.0,83.0,187.0,110.0,23818.49488839833
23.0,105501.67908272122,0.0,57.0,69.0,69.0,6.0,85.0,185.0,144.0,16025.843479817297
39.0,155807.83118609697,14.0,57.0,80.0,68.0,12.0,99.0,66.0,108.0,23695.808933238037
28.0,132944.89912873195,5.0,59.0,69.0,97.0,20.0,83.0,116.0,150.0,20382.701079838484
39.983451776649744,215387.6997212895,26.0,92.0,92.0,63.0,8.0,98.0,30.0,147.0,32664.55331830795
48.0,184500.62532353317,24.0,95.0,63.0,54.0,19.0,67.0,25.0,150.0,27948.417426951743
52.0,213378.53369961944,31.0,86.0,74.0,59.0,6.0,80.0,107.29126903553299,136.0,32415.7101042474
27.0,128834.94308322675,2.0,63.0,85.0,87.0,16.0,65.0,140.0,137.0,19629.62493006625
23.0,110248.0296005283,0.0,58.0,72.0,76.0,15.0,96.0,24.0,139.0,17013.568225959738
39.0,147717.1745161185,14.0,51.0,65.0,66.0,1.0,73.0,158.0,89.0,22640.05575867358
22.0,102731.05400448214,0.0,72.0,84.0,54.0,18.0,63.0,27.0,140.0,25981.160479420636
22.0,100206.3987554786,0.0,76.0,51.0,99.0,5.0,86.0,105.0,128.0,25981.160479420636
48.0,193971.8282817703,25.0,74.0,45.0,93.0,18.0,68.0,177.0,124.0,29494.615775174498
27.0,134099.8431315991,6.0,84.0,65.0,83.0,5.0,74.0,10.0,82.0,20319.82756501003
39.0,193078.75989808413,16.0,93.0,86.0,84.0,14.0,94.0,107.0,109.0,29401.936102910146
35.0,136846.97397302446,12.0,72.0,69.87288049548178,67.0,7.0,67.0,18.0,133.0,20882.222758343534
59.0,228255.0461586836,39.0,65.0,69.87288049548178,54.0,4.0,98.0,18.0,137.0,34596.84532623044
58.0,228997.62772277344,33.0,95.0,95.0,53.0,8.0,62.0,112.0,136.0,34813.19099412961
34.0,168760.12248237518,10.0,63.0,88.0,99.0,2.0,68.0,138.0,117.0,25840.76037697177
34.0,150365.933133197,9.0,86.0,60.0,86.0,20.0,80.0,70.0,118.0,22885.568402336427
29.0,112201.9758987071,4.0,83.0,54.0,76.0,10.0,77.0,25.0,102.0,17114.5176927961
39.983451776649744,236928.62456144343,35.0,77.0,75.0,81.0,2.0,82.0,174.0,128.0,36057.512836063615
53.0,211937.6768514259,31.0,94.0,66.0,76.0,5.0,79.0,106.0,103.0,32325.406559659943
54.0,221559.96050710505,31.0,65.0,94.0,64.0,10.0,69.0,128.0,87.0,33627.50596907101
55.0,221639.4781236992,32.0,76.0,75.0,83.0,5.0,84.0,107.29126903553299,112.0,33495.8360513683
33.0,144065.85291980958,11.0,91.0,45.0,78.0,12.0,65.0,147.0,104.0,21928.60973469028
23.0,117250.19550129471,1.0,74.0,83.0,88.0,20.0,62.0,28.0,104.0,17865.42144798785
57.0,221021.07650354932,32.0,92.0,75.0,63.0,16.0,73.0,107.29126903553299,118.0,33743.46362806135
20.0,105502.04324318198,0.0,62.0,87.0,57.0,16.0,75.0,188.0,106.0,16015.592191165486
45.0,198621.28467957024,24.0,85.0,60.0,99.0,10.0,84.0,129.0,148.0,30176.12034496077
42.0,162315.56678529215,20.0,66.0,69.87288049548178,82.0,16.0,89.0,107.29126903553299,140.0,24739.50553114204
40.0,168995.3273489566,19.0,73.0,60.0,76.0,2.0,96.0,66.0,98.0,25740.71973882483
21.0,139794.78047472672,0.0,85.0,99.0,87.0,19.0,86.0,85.0,99.0,21512.47357416378
32.0,141055.55654722586,10.0,64.0,64.0,86.0,8.0,91.0,150.0,123.0,21392.48089120971
36.0,186666.7990162493,13.0,96.0,81.0,97.0,16.0,89.0,53.0,125.0,28445.54169583884
30.0,149969.64645956474,9.0,96.0,74.0,81.0,6.0,94.0,174.0,87.0,22837.83446022371
53.0,241790.42380383928,33.0,54.0,100.0,92.0,2.0,60.0,115.0,97.0,36726.7275293835
60.0,238231.6899655988,39.0,54.0,85.0,59.0,1.0,73.0,139.0,138.0,36077.26760071577
43.0,204386.23364892,23.0,89.0,80.0,92.0,20.0,90.0,178.0,114.99086016045496,31078.19257022462
21.0,113835.77108661416,1.0,84.0,75.0,76.0,1.0,61.0,145.0,115.0,17379.808685761313
54.0,222075.11391289573,17.66866368805849,51.0,72.0,94.0,14.0,71.0,37.0,92.0,33926.86638579262
53.0,201595.1509580349,32.0,65.0,52.0,89.0,17.0,76.0,100.0,114.0,30776.623328897487
45.0,201080.4259624881,25.0,73.0,65.0,79.0,19.0,75.0,188.0,108.0,30377.924871132403
39.0,162936.56202959825,14.0,55.0,81.0,91.0,2.0,65.0,113.0,128.0,24779.14021784016
44.0,165462.4415264109,20.0,80.0,43.0,90.0,1.0,70.0,31.0,143.0,25053.584560202547
47.0,186347.12077267087,22.0,100.0,61.0,86.0,4.0,93.0,20.0,109.0,28486.095160242992
33.0,140978.3919657373,8.0,86.0,70.0,67.0,2.0,64.0,185.0,115.0,21566.514304360007
54.0,202008.36032021616,30.0,92.0,42.0,61.0,11.0,61.0,63.0,98.0,30516.1488709107
45.0,186527.39866860112,25.0,69.0,50.0,86.0,8.0,80.09645649304498,109.0,149.0,28389.84725641296
41.0,173089.3609555403,18.0,98.0,87.0,58.0,3.0,92.0,200.0,124.0,25981.160479420636
23.0,102148.37300920932,3.0,77.0,54.0,54.0,11.0,98.0,167.0,130.0,15542.97387062644
40.0,189554.79984101743,20.0,90.0,57.0,100.0,15.0,91.0,68.0,125.0,28891.64630730122
55.0,217145.1691709046,32.0,77.0,51.0,93.0,19.0,84.0,31.0,117.0,33129.10835597212
35.0,117394.68336200052,10.0,54.0,45.0,67.0,5.0,84.0,192.0,99.0,17931.3960649945
44.0,168215.50628984193,22.0,73.0,46.0,55.0,1.0,79.0,123.0,126.0,25462.371299544888
37.0,147530.66511121058,17.0,58.0,45.0,61.0,14.0,88.0,152.0,145.0,22311.288409043056
46.0,184670.1350960345,26.0,51.0,45.0,72.0,18.0,65.0,162.0,121.0,28051.63005076088
44.0,185986.3848974048,24.0,68.0,66.0,74.0,3.0,95.0,72.0,146.0,28352.05865719441
30.0,105678.2815472862,5.0,74.0,50.0,58.0,9.0,79.0,78.0,143.0,15966.296102456572
29.0,124016.85413238048,9.0,60.0,67.0,67.0,14.0,79.0,133.0,89.0,19000.72911499163
43.0,187347.85323751855,21.0,65.0,86.0,90.0,16.0,98.0,167.0,105.0,28738.657403826222
49.0,180090.3529605814,29.0,58.0,59.0,50.0,13.0,81.0,168.0,128.0,27530.19858091621
41.0,176705.0873360131,18.0,71.0,67.0,75.07918781725888,20.0,68.0,86.0,121.0,26927.89178921493
58.0,216275.40456595525,33.0,62.0,70.0,70.0,6.0,85.0,91.0,117.0,32870.224296328495
60.0,246811.82648787572,37.0,86.0,69.87288049548178,65.0,11.0,84.0,81.0,130.0,37584.10416138302
43.0,188371.1382433102,23.0,86.0,52.0,87.0,18.0,71.0,184.0,150.0,28672.30091264272
21.0,130931.93893893072,0.0,79.0,100.0,95.0,7.0,88.0,84.0,88.0,20033.0962784675
46.0,180289.0088444603,21.0,81.0,48.0,90.0,10.0,75.0,74.0,99.0,27233.334487403383
47.0,184959.07288947143,24.0,54.0,68.0,88.0,16.0,97.0,112.0,148.0,28248.587342822982
52.0,197154.3271906397,27.0,76.0,74.0,52.0,12.0,94.0,162.0,90.0,29925.350744960684
26.0,135392.16966532698,5.0,92.0,82.0,72.0,6.0,99.0,21.0,131.0,20676.18362033521
41.0,141701.2015984532,18.0,56.0,40.0,56.0,9.0,74.0,140.0,146.0,21448.149767227747
55.0,221579.2262754884,31.0,94.0,76.0,64.0,15.0,83.0,110.0,139.0,33559.24666356176
57.0,212841.26377857235,32.0,82.0,49.0,72.0,1.0,90.0,36.0,117.0,32083.531206362062
46.0,220295.77818662825,26.0,57.0,93.0,96.0,5.0,82.0,89.0,123.0,33548.42647623554
49.0,208830.1486715694,28.0,83.0,70.0,72.0,16.0,66.0,122.0,137.0,31840.39139912996
40.0,179577.37222231287,20.0,69.0,42.0,95.0,4.0,61.0,97.0,93.0,27369.042839848746
30.0,110445.62884334178,5.0,65.0,69.87288049548178,61.0,18.0,70.0,94.0,134.0,16781.686629827695
49.0,203025.9071115216,28.0,75.0,80.0,61.0,6.0,100.0,178.0,135.0,30834.29517174932
45.0,203638.2951023456,25.0,97.0,79.0,62.0,15.0,97.0,119.0,129.0,30877.769884036494
20.0,94983.8338223854,0.0,63.0,53.0,67.0,3.0,96.0,36.0,148.0,14410.636780122475
31.0,128542.41098504026,9.0,75.0623350253807,52.0,79.0,4.0,76.0,181.0,142.0,19429.895538071218
53.0,204483.83376944548,28.0,70.0,78.0,74.0,20.0,85.0,160.0,94.0,30990.60660485519
42.0,173770.63373511334,20.0,79.0,79.0,61.0,10.0,99.0,161.0,114.99086016045496,26538.759239927786
28.0,110603.00555584028,6.0,57.0,55.0,69.0,4.0,71.0,105.0,98.0,17121.889039859783
52.0,210166.5895044045,29.0,76.0,78.0,58.0,19.0,84.0,118.0,103.0,31966.87203803016
51.0,211108.21109909395,26.0,84.0,84.0,91.0,6.0,95.0,52.0,142.0,32170.062652804987
38.0,158071.81086881112,17.0,61.0,60.0,78.0,20.0,63.0,101.0,81.0,24114.37261178621
51.0,233900.422691344,30.0,75.0623350253807,92.0,74.0,18.0,92.0,177.0,143.0,35554.657413729125
46.0,195496.3666314284,21.0,81.0,66.0,95.0,15.0,91.0,52.0,90.0,29680.13735220167
56.0,245425.0575475152,36.0,100.0,88.0,64.0,10.0,62.0,80.0,108.0,37430.038695690826
54.0,224965.1647110612,32.0,60.0,89.0,79.0,19.0,91.0,150.0,145.0,34418.219562458864
27.0,121388.75967727738,3.0,57.0,57.0,99.0,18.0,83.0,148.0,85.0,18525.26727400218
48.0,183812.0386952776,24.0,63.0,67.0,56.0,8.0,79.0,18.0,137.0,28007.861249254314
36.0,147659.04981108598,14.0,55.0,68.0,57.0,8.0,73.0,198.0,124.0,22304.43499967385
59.0,220214.31412087567,34.0,77.0,50.0,89.0,5.0,73.0,62.0,87.0,33389.59525457619
56.0,228327.83285449975,34.0,84.0,57.0,88.0,18.0,70.0,92.0,117.0,34757.64213793004
38.0,174438.50500466628,14.0,67.0,100.0,82.0,4.0,68.0,115.0,87.0,26437.84131482893
37.0,148600.98925502982,12.0,58.0,84.0,58.0,8.0,69.0,192.0,121.0,22691.60696278286
35.0,140648.9522396552,10.0,75.0,71.0,59.0,19.0,100.0,78.0,133.0,21559.62090850374
44.0,196169.6107727445,21.0,54.0,80.0,100.0,3.0,85.0,141.0,115.0,29886.35962383452
43.0,179699.17144270678,20.0,81.0,60.0,87.0,1.0,65.0,197.0,138.0,25981.160479420636
60.0,225748.0910956629,35.0,94.0,62.0,54.0,18.0,85.0,65.0,134.0,34281.18243306575
33.0,135307.89418597685,10.0,67.0,60.0,68.0,11.0,95.0,157.0,96.0,20484.909270314496
56.0,227794.71729795868,33.0,100.0,61.0,93.0,2.0,62.0,35.0,138.0,34670.92288002709
21.0,108902.22423071672,1.0,60.0,68.0,79.0,1.0,87.0,61.0,96.0,16688.68370434477
39.0,163791.5918806523,18.0,67.0,45.0,91.0,12.0,76.0,31.0,127.0,24927.514396047416
30.0,151041.41902988,10.0,75.0,80.0,69.0,8.0,87.0,177.0,91.0,22950.80838166026
26.0,118830.60388470492,6.0,63.0,70.0,54.0,5.0,97.0,67.0,146.0,18053.56305383523
48.0,203727.5188628384,28.0,50.0,69.87288049548178,71.0,4.0,87.0,187.0,96.0,30924.010617078897
50.0,201110.66885816856,30.0,64.0,64.0,55.0,4.0,80.09645649304498,90.0,127.0,30451.72546655893
39.0,196478.7806278676,18.0,74.0,89.0,98.0,5.0,69.0,27.0,147.0,29810.75636395819
56.0,236815.6417791932,36.0,89.0,81.0,60.0,15.0,82.0,194.0,107.0,35916.37316105156
60.0,248884.88942176863,35.0,59.0,98.0,76.0,20.0,88.0,65.0,91.0,37870.188890916455
26.0,130459.22269734315,5.0,98.0,47.0,87.0,13.0,82.0,119.0,120.0,19737.927367297776
28.0,130085.2513293463,7.0,67.0,81.0,55.0,8.0,95.0,163.0,116.0,19915.750778964288
21.0,102361.41994637712,0.0,69.0,53.0,83.0,20.0,92.0,58.0,130.0,15796.1610294631
38.0,166163.55774949814,13.0,75.0623350253807,90.0,100.0,8.0,91.0,108.0,94.0,25496.46840644328
35.0,161594.49061809626,12.0,90.0,78.0,54.0,17.0,60.0,102.0,120.0,24560.08973667047
28.0,123972.48739299616,5.0,86.0,66.0,73.0,10.610253807106599,71.0,130.0,89.0,19091.61155666119
21.0,92797.86072865356,0.0,54.0,40.0,66.0,7.0,62.0,25.0,130.0,14094.193106582705
52.0,225699.0659145207,17.66866368805849,90.0,85.0,82.0,14.0,87.0,189.0,131.0,34290.28142629206
25.0,111877.7474448286,0.0,84.0,74.0,89.0,5.0,77.0,31.0,119.0,17017.996922075872
25.0,108329.29616623966,1.0,63.0,91.0,59.0,18.0,80.0,110.0,88.0,16535.814668425537
39.0,162076.5755630661,14.0,77.0,86.0,65.0,2.0,75.0,32.0,135.0,24673.907807713564
27.0,129202.50246407038,4.0,89.0,78.0,53.0,10.0,71.0,40.0,81.0,19583.93996553668
28.0,110321.61199238292,3.0,50.0,50.0,81.0,12.0,93.0,142.0,113.0,16829.642914434888
30.0,150352.68145173782,8.0,58.0,87.0,99.0,10.610253807106599,67.0,17.0,122.0,23032.584166977333
47.0,176036.3898921885,25.0,83.0,44.0,66.0,19.0,100.0,29.0,114.99086016045496,26801.49945844668
49.0,927411.3052053264,25.0,73.0,43.0,81.0,19.0,70.0,104.0,100.0,28254.384282560604
36.0,183845.8432195391,16.0,75.0623350253807,83.0,96.0,4.0,74.0,199.0,145.0,28225.206496921957
20.0,82611.30007874341,0.0,50.0,55.0,52.0,16.0,83.0,108.0,99.0,12606.19531631133
31.0,165134.2973678762,11.0,85.0,91.0,95.0,14.0,74.0,92.0,111.0,25156.596893265403
46.0,162913.06436346742,21.0,70.0,57.0,54.0,19.0,83.0,40.0,144.0,24906.06130763087
23.0,133802.52123994927,2.0,64.0,91.0,83.0,2.0,85.0,27.0,139.0,20358.703556617445
38.0,150838.22213447886,16.0,70.0,45.0,85.0,15.0,60.0,104.0,105.0,23023.87487581047
38.0,164538.88477859515,14.0,100.0,59.0,97.0,20.0,75.0,128.0,127.0,25158.725898564822
57.0,239064.6151042565,34.0,99.0,89.0,62.0,18.0,75.0,48.0,80.0,36171.71785413875
46.0,205537.5260066503,26.0,64.0,74.0,72.0,1.0,81.0,10.0,128.0,31369.816668307096
39.0,166686.05654757807,19.0,63.0,73.0,65.0,14.0,91.0,25.0,98.0,25340.13832614311
37.0,173529.32695362452,17.0,52.0,98.0,64.0,17.0,86.0,107.29126903553299,127.0,26493.04472204238
49.0,186942.72136336417,24.0,55.0,77.0,56.0,17.0,68.0,173.0,130.0,28637.228658381257
24.0,97915.26386252975,0.0,86.0,43.0,77.0,5.0,75.0,84.0,113.0,14852.059854925616
40.0,186403.40385992735,17.0,94.0,93.0,97.0,10.610253807106599,80.0,125.0,114.0,28343.017574994912
34.0,152934.365135631,14.0,62.0,48.0,99.0,19.0,66.0,49.0,93.0,23511.81055669643
30.0,127061.94350481914,7.0,79.0,60.0,76.0,4.0,94.0,101.0,106.0,19375.47032088676
48.0,186467.88551963624,26.0,79.0,69.87288049548178,57.0,3.0,70.0,185.0,118.0,28393.622155290243
58.0,260884.6621293681,38.0,63.0,93.0,70.0,5.0,65.0,192.0,111.0,39525.61244211318
42.0,168252.8027874089,19.0,82.0,43.0,93.0,10.0,76.0,54.0,83.0,25692.736505818244
45.0,204159.45744813155,22.0,85.0,87.0,85.0,8.0,66.0,128.0,93.0,31233.58934979333
28.0,129519.6409266298,8.0,50.0,43.0,99.0,8.0,68.0,60.0,131.0,19712.216929915765
43.0,199853.27415346156,18.0,90.0,100.0,91.0,3.0,97.0,160.0,113.0,30518.66148107752
24.0,119002.41090598682,4.0,54.0,52.0,91.0,15.0,68.0,33.0,122.0,18240.88903900875
27.0,120083.37344794576,7.0,79.0,43.0,60.0,19.0,87.0,195.0,130.0,18420.435576236432
51.0,231210.7949551876,31.0,74.0,83.0,77.0,6.0,82.0,64.0,103.0,35168.0902320371
37.0,167764.40959841572,15.0,78.0,96.0,59.0,2.0,99.0,168.0,111.0,25530.53280840569
38.0,184532.54483254175,15.0,76.0,96.0,85.0,16.0,63.0,32.0,115.0,28052.188157782544
44.0,188743.3665443645,23.0,76.0,52.0,91.0,17.0,75.0,171.0,149.0,28676.971100421943
21.0,121443.72411467409,0.0,100.0,85.0,72.0,16.0,94.0,134.0,124.0,18708.00380346184
56.0,214255.49534009956,32.0,70.0,64.0,67.0,6.0,61.0,91.0,108.0,32511.567955830546
21.0,108950.7192951004,0.0,53.0,91.0,80.0,17.0,82.0,159.0,109.0,16811.23325086778
30.0,146477.42090570537,10.0,65.0,82.0,65.0,9.0,94.0,198.0,87.0,22534.938608186352
34.0,132361.108825235,10.0,74.0,62.0,61.0,6.0,75.0,161.0,120.0,20163.881356551643
42.0,182096.91841855377,18.0,51.0,85.0,94.0,12.0,96.0,154.0,98.0,27913.48309075941
56.0,231873.52233806523,35.0,81.0,74.0,69.0,6.0,91.0,19.0,91.0,35210.13050328682
23.0,104439.4825485827,2.0,88.0,54.0,51.0,17.0,90.0,10.0,122.0,15958.38329460304
59.0,1193839.1596362367,17.66866368805849,58.0,61.0,95.0,6.0,80.0,25.0,82.0,36265.58378837693
29.0,144218.15874929886,5.0,95.0,98.0,59.0,4.0,93.0,103.0,89.0,21863.272282453723
43.0,178964.84837073437,18.0,92.0,65.0,87.0,4.0,81.0,87.0,121.0,27131.31517411624
28.0,160275.23314462422,7.0,96.0,100.0,77.0,16.0,80.0,54.0,125.0,24312.56628121525
34.0,145855.39076364206,9.0,87.0,92.0,61.0,13.0,79.0,197.0,117.0,22288.82980205276
28.0,138927.6201461717,7.0,96.0,40.0,94.0,19.0,85.0,155.0,84.0,21178.76799581846
31.0,148824.002366534,7.0,70.0,98.0,89.0,8.0,100.0,154.0,93.0,22920.91606192416
51.0,205609.9304979188,30.0,71.0,69.87288049548178,54.0,8.0,82.0,91.0,114.99086016045496,31014.808979025805
60.0,267950.0722502667,40.0,95.0,82.0,90.0,11.0,88.0,12.0,113.0,40632.30541510474
33.0,136193.83591434645,12.0,94.0,44.0,72.0,9.0,66.0,194.0,80.0,20789.5110318819
23.0,119119.003568856,0.0,78.0,86.0,76.0,6.0,86.0,136.0,128.0,18144.242672254724
42.0,155098.4780066455,18.0,74.0,46.0,80.0,19.0,74.0,51.0,137.0,23718.01743382484
24.0,107751.0058897933,4.0,68.0,41.0,70.0,9.0,66.0,28.0,123.0,16408.733297091057
30.0,138333.18498023832,7.0,60.0,86.0,54.0,18.0,65.0,96.0,141.0,21005.16927040313
21.0,100322.3741453763,0.0,91.0,50.0,88.0,14.0,70.0,23.0,92.0,15293.56531481832
41.0,180872.0699182225,20.0,62.0,66.0,94.0,18.0,94.0,77.0,116.0,27588.34443266565
39.0,152293.81971071835,18.0,75.0623350253807,43.0,75.0,19.0,95.0,135.0,99.0,23230.278496259183
23.0,90242.30287904778,1.0,50.0,67.0,55.0,10.0,100.0,163.0,141.0,13956.721892264492
32.0,129839.24410803716,17.66866368805849,51.0,53.0,60.0,10.0,65.0,131.0,94.0,19877.616199364384
39.0,175013.6267318885,16.0,80.0,71.0,92.0,9.0,65.0,174.0,149.0,26689.31933169865
44.0,204198.836401161,23.0,73.0,96.0,74.0,12.0,71.0,124.0,85.0,31116.79631617588
36.0,147063.6137993377,13.0,79.0,56.0,64.0,9.0,96.0,25.0,99.0,22494.657322913896
26.0,134582.60584850734,6.0,92.0,62.0,84.0,14.0,97.0,68.0,150.0,20607.491253034957
23.0,111901.32152856389,0.0,83.0,69.87288049548178,84.0,16.0,96.0,70.0,140.0,17276.409950829526
39.983451776649744,193368.03848970364,19.0,75.0,97.0,95.0,2.0,92.0,156.0,146.0,29615.29981674663
56.0,202849.2102467783,17.66866368805849,89.0,49.0,57.0,15.0,71.0,52.0,107.0,30637.904026804936
32.0,132640.52207455394,11.0,52.0,67.0,55.0,14.0,72.0,170.0,98.0,20149.9731454356
58.0,260103.21774494363,36.0,70.0,98.0,96.0,3.0,65.0,109.0,130.0,39439.02026381131
55.0,223119.0828339261,33.0,67.0,73.0,79.0,1.0,99.0,160.0,146.0,33670.10835199436
46.0,180838.4684037546,26.0,76.0,49.0,59.0,19.0,97.0,159.0,92.0,27241.58232790029
26.0,111830.4858825714,2.0,75.0623350253807,46.0,100.0,10.0,94.0,98.0,132.0,17168.614348000137
36.0,167079.00079325415,13.0,91.0,71.0,75.07918781725888,20.0,90.0,19.0,102.0,25520.195875166617
37.0,158615.11928435395,14.0,59.0,79.0,88.0,13.0,62.0,111.0,122.0,24197.89675703889
35.0,163531.98730454716,15.0,97.0,70.0,67.0,12.0,61.0,96.0,118.0,24767.561626762817
39.0,196866.99150883572,17.0,81.0,94.0,94.0,4.0,74.0,44.0,118.0,30041.984955382926
48.0,205045.17913085167,26.0,67.0,86.0,76.0,20.0,65.0,58.0,136.0,31226.2654535272
33.0,159991.91403973775,10.0,97.0,69.87288049548178,98.0,17.0,83.0,24.0,145.0,24211.01361911824
30.0,151314.113087397,10.0,69.0,85.0,82.0,13.0,68.0,144.0,83.0,23028.51853830977
31.0,138191.89995052543,10.0,62.0,93.0,53.0,8.0,62.0,126.0,86.0,21044.07496329022
43.0,170188.4326342476,18.0,62.0,57.0,73.0,15.0,92.0,111.0,95.0,25951.749181263844
21.0,111094.10505108602,0.0,73.0,71.0,88.0,15.0,71.0,131.0,150.0,17081.774035798517
42.0,189896.77718293,20.0,60.0,93.0,66.0,3.0,78.0,17.0,129.0,28953.779945730774
23.0,123498.15184960086,2.0,86.0,89.0,63.0,8.0,74.0,183.0,106.0,25981.160479420636
37.0,145891.11656806796,12.0,76.0,72.0,51.0,1.0,90.0,43.0,102.0,22198.81602375237
58.0,241675.96610013867,38.0,64.0,56.0,88.0,10.0,77.0,118.0,128.0,36739.312095188994
42.0,171347.76357659668,19.0,66.0,53.0,79.0,10.0,93.0,169.0,130.0,25993.841015333444
57.0,246386.9703281716,37.0,50.0,72.0,92.0,12.0,95.0,175.0,116.0,37446.405509694974
39.0,154976.30436312634,14.0,56.0,70.0,54.0,11.0,77.0,173.0,121.0,23500.726872659998
37.0,187829.81901582624,15.0,91.0,85.0,91.0,10.0,72.0,48.0,146.0,28613.0639307202
35.0,165542.90998192775,15.0,88.0,65.0,92.0,11.0,68.0,194.0,83.0,25167.647913883728
51.0,220798.2634590284,29.0,66.0,98.0,76.0,13.0,84.0,198.0,84.0,33633.95611349445
57.0,231914.1774401775,32.0,86.0,92.0,62.0,11.0,74.0,185.0,148.0,35165.356615632765
60.0,241178.2270386951,37.0,92.0,62.0,82.0,10.0,70.0,178.0,103.0,36813.56109166545
38.0,179437.71585050356,18.0,80.0,48.0,97.0,9.0,95.0,56.0,122.0,27319.889744542936
25.0,122990.017390841,4.0,72.0,54.0,97.0,10.0,86.0,94.0,127.0,18795.10574129797
36.0,144367.58986365207,12.0,68.0,69.0,57.0,16.0,63.0,172.0,89.0,21893.45922302797
50.0,206413.1173128833,29.0,82.0,47.0,93.0,13.0,93.0,86.0,132.0,31195.509189544737
23.0,102896.1156130264,2.0,58.0,52.0,71.0,14.0,96.0,127.0,98.0,15792.936935924232
40.0,156834.06768850313,15.0,61.0,89.0,55.0,16.0,81.0,171.0,102.0,24068.508829604478
40.0,135821.1716849883,15.0,53.0,40.0,78.0,9.0,73.0,53.0,100.0,20528.138264727266
51.0,219422.25909279985,31.0,58.0,79.0,77.0,14.0,85.0,119.0,141.0,33463.64869418119
44.0,192219.63845728931,24.0,52.0,74.0,62.0,12.0,60.0,92.0,147.0,29166.657342306506
32.0,151643.4041671565,12.0,93.0,40.0,90.0,8.0,74.0,187.0,124.0,23052.6597781234
39.0,165936.8635002959,18.0,56.0,64.0,82.0,19.0,79.0,52.0,88.0,25384.49551879305
22.0,118161.6143920671,0.0,68.0,69.0,96.0,17.0,98.0,144.0,123.0,17945.40294311164
47.0,186782.70174862948,22.0,58.0,61.0,81.0,12.0,72.0,52.0,131.0,28537.214397709165
21.0,104072.18649245235,0.0,64.0,86.0,58.0,7.0,61.0,160.0,144.0,15954.808327211593
